Author,Site,Lon,Lat,Country,State_City,MAT_original,MAP_original,MAT,MAP,Elevation,SoilOrder_LEN_USDA_original,SoilOrder_LEN_USDA,Suborder,SoilOrder,SoilTextureClass,VegLocal,VegType_Species,VegTypeCode_Local_original,VegTypeCode_Local,VegTypeCodeStr_Local,clim_code_whittaker,clim_code,ParentMaterial,Slope,SlopePosition,Aspect,Abovegd_litterfall,DrainedClass,Core_Layer_Name,Hzn1,Hzn2,Hzn3,HorizonDesignation,Layer_top,Layer_bottom,Layer_top_norm,Layer_bottom_norm,ProfileID,ProfileZeroDesignation,d13C,D14C_BulkLayer_text,D14C_BulkLayer,D14C_err,14C_age,14C_age_sigma,TT,Terrace Age,FractionModern,FractionModern_sigma,SampleYear,Measurement_Year,BulkDensity_original,BulkDensity,SpecificSurfaceArea,PH_H2O,pct_C_original,pct_C,pct_N,CN,Cmass,sand_pct,silt_pct,clay_pct,cation_exch,Fe_d,Fe_o,Fep,Alp,Ald,Alo,Feo and Alo,Fep,Alp,Feo,Alo,Fed,Ald,Al,Fe,Fe-oxideMinerals,Smectite,nonxtalline,poorly_crystalline_aluminosilicate,noncrystalline_minerals_pct_weight,notes,reference,doi,title,USDA classificiation,Brazilian classification,FAO classification ,AMS lab ,number,avail P extr with HCl_H2SO4,Ext Ca_withKCl,Ext Mg_with_KCl,Ext Al _with_KCl
Lassey_1996RadC,"Whareroa, Hawera, North Island",174.3,-39.62,NewZealand,,14,1020,14,1020,91,And,And,Ochric andosol,Andisol,,"Cocksfoot, sweet vernal, ryegrass",,4,4,grassland,2,5,Fine andesitic ash,,,,,Well,,B,Bw,,Bw1,15,36,15,36,114,top of mineral soil,,-97.5,-97.5,,,,,,,,1960,,0.74,0.74,,6.3,3.6,3.6,0.4,,0.02664,65,26,9,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Whareroa, Hawera, North Island",174.3,-39.62,NewZealand,,14,1020,14,1020,91,And,And,Ochric andosol,Andisol,,"Cocksfoot, sweet vernal, ryegrass",,4,4,grassland,2,5,Fine andesitic ash,,,,,Well,,B,Bw,,Bw2,36,56,36,56,114,top of mineral soil,,-176.5,-176.5,,,,,,,,1960,,0.83,0.83,,6.4,1.7,1.7,0.2,,0.01411,67,21,12,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Whareroa, Hawera, North Island",174.3,-39.62,NewZealand,,14,1020,14,1020,91,And,And,Ochric andosol,Andisol,,"Cocksfoot, sweet vernal, ryegrass",,4,4,grassland,2,5,Fine andesitic ash,,,,,Well,,BC,,,BC,56,89,56,89,114,top of mineral soil,,-457.5,-457.5,,,,,,,,1960,,0.85,0.85,,6.4,1.1,1.1,0.15,,0.00935,67,21,12,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,Northland Waipoua forest North Island,173.57,-35.65,NewZealand,,14,1648,14,1648,170,Ox,Ox,humic acrisol,,,Kauri forest,"Agathis australia, Podocarpus ferugineus",2,2,temperate forest,6,5,"Strongly weathered basalt, weathered andesitic",10,,225,,Moderately good,,O,Oe,,F,0,4,-4,0,111,top of organic soil,,18.3,18.3,7,,,,,,,1972,,0.08,0.08,,4.1,49,49,1.21,,0.0392,,,,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,humic acrisol,,,,,,
Lassey_1996RadC,Northland Waipoua forest North Island,173.57,-35.65,NewZealand,,14,1648,14,1648,170,Ox,Ox,humic acrisol,,,Kauri forest,"Agathis australia, Podocarpus ferugineus",2,2,temperate forest,6,5,"Strongly weathered basalt, weathered andesitic",10,,225,,Moderately good,,O,Oa,,H1,4,9,0,5,111,top of organic soil,,-4.9,-4.9,6.9,,,,,,,1972,,0.08,0.08,,3.5,50,50,1.29,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,humic acrisol,,,,,,
Lassey_1996RadC,Northland Waipoua forest North Island,173.57,-35.65,NewZealand,,14,1648,14,1648,170,Ox,Ox,humic acrisol,,,Kauri forest,"Agathis australia, Podocarpus ferugineus",2,2,temperate forest,6,5,"Strongly weathered basalt, weathered andesitic",10,,225,,Moderately good,,O,Oa,,H2,9,19,5,15,111,top of organic soil,,-17,-17,7,,,,,,,1972,,0.08,0.08,,3.8,19,19,0.66,,0.0152,,,,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,humic acrisol,,,,,,
Lassey_1996RadC,Northland Waipoua forest North Island,173.57,-35.65,NewZealand,,14,1648,14,1648,170,Ox,Ox,humic acrisol,,,Kauri forest,"Agathis australia, Podocarpus ferugineus",2,2,temperate forest,6,5,"Strongly weathered basalt, weathered andesitic",10,,225,,Moderately good,,AB,,,AB,19,34,15,30,111,top of organic soil,,-31.8,-31.8,6.9,,,,,,,1972,,0.94,0.94,,4.3,7.8,7.8,0.32,,0.07332,,,,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,humic acrisol,,,,,,
Lassey_1996RadC,Northland Waipoua forest North Island,173.57,-35.65,NewZealand,,14,1648,14,1648,170,Ox,Ox,humic acrisol,,,Kauri forest,"Agathis australia, Podocarpus ferugineus",2,2,temperate forest,6,5,"Strongly weathered basalt, weathered andesitic",10,,225,,Moderately good,,B,Bt,,Bt1,34,50,30,46,111,top of organic soil,,-35.1,-35.1,6.8,,,,,,,1972,,0.93,0.93,,4.8,4.5,4.5,0.22,,0.04185,,,,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,humic acrisol,,,,,,
Lassey_1996RadC,Northland Waipoua forest North Island,173.57,-35.65,NewZealand,,14,1648,14,1648,170,Ox,Ox,humic acrisol,,,Kauri forest,"Agathis australia, Podocarpus ferugineus",2,2,temperate forest,6,5,"Strongly weathered basalt, weathered andesitic",10,,225,,Moderately good,,B,Bt,,Bt2,50,69,46,65,111,top of organic soil,,-72.2,-72.2,6.7,,,,,,,1972,,0.93,0.93,,4.7,3.1,3.1,0.14,,0.02883,,,,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,humic acrisol,,,,,,
Lassey_1996_Radiocarbon,Okarito Peaty Loam,170.98,-42.72,New-Zealand,North Island,,,10.58181818,1951.718182,30,,nan,,,,"blechnum minor, sedge, lycopodium, umbrella fern, moss",,4,4,grassland,6,5,,,,,,,,,,,Oh2,13,30,13,30,608,top of mineral soil,,-24.7,-24.7,6.9,353,57,,,97.5,0.7,1961,,0.38,0.38,,,19.7,19.7,,,0.07486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996_Radiocarbon,Okarito Peaty Loam,170.98,-42.72,New-Zealand,North Island,,,10.58181818,1951.718182,30,,nan,,,,"blechnum minor, sedge, lycopodium, umbrella fern, moss",,4,4,grassland,6,5,,,,,,,,,,,Er,33,48,33,48,608,top of mineral soil,,-317,-317,5.9,1205,60,,,68.3,0.6,1961,,0.91,0.91,,,5.2,5.2,,,0.04732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996_Radiocarbon,Okarito Peaty Loam,170.98,-42.72,New-Zealand,North Island,,,10.58181818,1951.718182,30,,nan,,,,"blechnum minor, sedge, lycopodium, umbrella fern, moss",,4,4,grassland,6,5,,,,,,,,,,,bAh,56,84,56,84,608,top of mineral soil,,-646.9,-646.9,3.9,3452,81,,,35.3,0.4,1961,,0.76,0.76,,,8.9,8.9,,,0.06764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996_Radiocarbon,Okarito Peaty Loam,170.98,-42.72,New-Zealand,North Island,,,10.58181818,1951.718182,30,,nan,,,,"blechnum minor, sedge, lycopodium, umbrella fern, moss",,4,4,grassland,6,5,,,,,,,,,,,bEr,84,97,84,97,608,top of mineral soil,,-667.8,-667.8,4.7,4898,90,,,33.2,0.5,1961,,1.03,1.03,,,4.3,4.3,,,0.04429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996_Radiocarbon,Okarito Peaty Loam,170.98,-42.72,New-Zealand,North Island,,,10.58181818,1951.718182,30,,nan,,,,"blechnum minor, sedge, lycopodium, umbrella fern, moss",,4,4,grassland,6,5,,,,,,,,,,,2bBh,102,112,102,112,608,top of mineral soil,,-442.4,-442.4,5.4,190,57,,,55.8,0.5,1961,,1.03,1.03,,,4,4,,,0.0412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996RadC,"Aerodrome Terrace, Westland, South Island",170.97,-42.72,NewZealand,,11,2795,11,2795,30,Spo,Spo,Gleyic podzol,,,"Blechnum minor, Sedge, Lycopodium, fern, moss",,4,4,grassland,8,6,"Silty alluvium or loess over greywacke, schist, granite gravels",,,,,Moderately well,,O,Oa,,Oh,0,30,-30,0,116,top of mineral soil,,-23,-23,,,,,,,,1961,,0.38,0.38,,4.6,25,25,0.8,,0.095,49,43,8,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Aerodrome Terrace, Westland, South Island",170.97,-42.72,NewZealand,,11,2795,11,2795,30,Spo,Spo,Gleyic podzol,,,"Blechnum minor, Sedge, Lycopodium, fern, moss",,4,4,grassland,8,6,"Silty alluvium or loess over greywacke, schist, granite gravels",,,,,Moderately well,,E,,,Er,30,48,0,18,116,top of mineral soil,,-317,-317,,,,,,,,1961,,0.91,0.91,,5.1,5.2,5.2,0.12,,0.04732,56,34,10,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Aerodrome Terrace, Westland, South Island",170.97,-42.72,NewZealand,,11,2795,11,2795,30,Spo,Spo,Gleyic podzol,,,"Blechnum minor, Sedge, Lycopodium, fern, moss",,4,4,grassland,8,6,"Silty alluvium or loess over greywacke, schist, granite gravels",,,,,Moderately well,,A,,,Ah,48,84,18,54,116,top of mineral soil,,-646,-646,,,,,,,,1961,,0.76,0.76,,4.9,8.9,8.9,0.19,,0.06764,60,28,12,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Aerodrome Terrace, Westland, South Island",170.97,-42.72,NewZealand,,11,2795,11,2795,30,Spo,Spo,Gleyic podzol,,,"Blechnum minor, Sedge, Lycopodium, fern, moss",,4,4,grassland,8,6,"Silty alluvium or loess over greywacke, schist, granite gravels",,,,,Moderately well,,E,,,Er,84,97,54,67,116,top of mineral soil,,-667,-667,,,,,,,,1961,,1.03,1.03,,4.8,4.3,4.3,0.13,,0.04429,63,31,6,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Aerodrome Terrace, Westland, South Island",170.97,-42.72,NewZealand,,11,2795,11,2795,30,Spo,Spo,Gleyic podzol,,,"Blechnum minor, Sedge, Lycopodium, fern, moss",,4,4,grassland,8,6,"Silty alluvium or loess over greywacke, schist, granite gravels",,,,,Moderately well,,B,Bh,,Bh,97,112,67,82,116,top of mineral soil,,-442,-442,,,,,,,,1961,,1.1,1.1,,5,4,4,0.09,,0.044,80,15,5,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Stout_1980_Radiocarbon,Wehenga without eathworms,170.25,-45.73,New Zealand,Taieri,,,9.065909091,798.8363636,375,,Ept,,,,pasture,,4,4,grassland,2,4,,,,,,,,,,,,0,3,-3,0,501,top of mineral soil,,400,400,,170,40,,,140,,1978,,,0.317,,,19,19,,,0.06023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout_1980_Radiocarbon,Wehenga without eathworms,170.25,-45.73,New Zealand,Taieri,,,9.065909091,798.8363636,375,,Ept,,,,pasture,,4,4,grassland,2,4,,,,,,,,,,,,3,13,0,10,501,top of mineral soil,,89,89,,1100,50,,,109,,1978,,,1.084,,,3.5,3.5,,,0.03794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout_1980_Radiocarbon,Wehenga without eathworms,170.25,-45.73,New Zealand,Taieri,,,9.065909091,798.8363636,375,,Ept,,,,pasture,,4,4,grassland,2,4,,,,,,,,,,,,13,20,10,17,501,top of mineral soil,,-11,-11,,2070,80,,,99,,1978,,,1.224,,,2,2,,,0.02448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout_1980_Radiocarbon,Wehenga without eathworms,170.25,-45.73,New Zealand,Taieri,,,9.065909091,798.8363636,375,,Ept,,,,pasture,,4,4,grassland,2,4,,,,,,,,,,,,20,27,17,24,501,top of mineral soil,,-62,-62,,4320,90,,,94,,1978,,,1.337,,,1.1,1.1,,,0.014707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout_1980_Radiocarbon,Wehenga without eathworms,170.25,-45.73,New Zealand,Taieri,,,9.065909091,798.8363636,375,,Ept,,,,pasture,,4,4,grassland,2,4,,,,,,,,,,,,27,43,24,40,501,top of mineral soil,,-121,-121,,,,,,88,,1978,,,1.402,,,0.7,0.7,,,0.009814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout_1980_Radiocarbon,Wehenga without eathworms,170.25,-45.73,New Zealand,Taieri,,,9.065909091,798.8363636,375,,Ept,,,,pasture,,4,4,grassland,2,4,,,,,,,,,,,,43,59,40,56,501,top of mineral soil,,-250,-250,,,,,,75,,1978,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout_1980_Radiocarbon,Wehenga with eathworms,170.25,-45.73,New Zealand,Taieri,,,9.017424242,772.1727273,375,,Ept,,,,deciduous forest,,2,2,temperate forest,2,4,,,,,,,,,,,,0,10,0,10,500,top of mineral soil,,194,194,,1444,40,,,120,,1977,,,0.978,,,4.9,4.9,,,0.047922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout_1980_Radiocarbon,Wehenga with eathworms,170.25,-45.73,New Zealand,Taieri,,,9.017424242,772.1727273,375,,Ept,,,,deciduous forest,,2,2,temperate forest,2,4,,,,,,,,,,,,10,18,10,18,500,top of mineral soil,,102,102,,390,30,,,110,,1977,,,1.127,,,3,3,,,0.03381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout_1980_Radiocarbon,Wehenga with eathworms,170.25,-45.73,New Zealand,Taieri,,,9.017424242,772.1727273,375,,Ept,,,,deciduous forest,,2,2,temperate forest,2,4,,,,,,,,,,,,18,25,18,25,500,top of mineral soil,,-22,-22,,330,60,,,98,,1977,,,1.337,,,1.1,1.1,,,0.014707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout_1980_Radiocarbon,Wehenga with eathworms,170.25,-45.73,New Zealand,Taieri,,,9.017424242,772.1727273,375,,Ept,,,,deciduous forest,,2,2,temperate forest,2,4,,,,,,,,,,,,25,40,25,40,500,top of mineral soil,,-127,-127,,5070,100,,,88,,1977,,,1.421,,,0.6,0.6,,,0.008526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout_1980_Radiocarbon,Wehenga with eathworms,170.25,-45.73,New Zealand,Taieri,,,9.017424242,772.1727273,375,,Ept,,,,deciduous forest,,2,2,temperate forest,2,4,,,,,,,,,,,,40,59,40,59,500,top of mineral soil,,-224,-224,,,,,,78,,1977,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout_1980_Radiocarbon,Wehenga with eathworms,170.25,-45.73,New Zealand,Taieri,,,9.017424242,772.1727273,375,,Ept,,,,deciduous forest,,2,2,temperate forest,2,4,,,,,,,,,,,,59,73,59,73,500,top of mineral soil,,-402,-402,,,,,,60,,1977,,,1.573,,,0.08,0.08,,,0.0012584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996_Radiocarbon,Tima Silt Loam,169.42,-45.4,New-Zealand,South Island,,,7.03030303,904.3363636,750,,Ept,,,,"lowland tussock grassland, destuca novae-zelandia, chionocloa rigida, poa colensoi",,4,4,grassland,2,4,,,,,,,,,,,Ah1,0,13,0,13,610,top of mineral soil,,145,145,4.4,-676,63,,,114.5,0.4,1973,,1.12,1.12,,,2.3,2.3,,,0.02576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996_Radiocarbon,Tima Silt Loam,169.42,-45.4,New-Zealand,South Island,,,7.03030303,904.3363636,750,,Ept,,,,"lowland tussock grassland, destuca novae-zelandia, chionocloa rigida, poa colensoi",,4,4,grassland,2,4,,,,,,,,,,,Ah2,13,22,13,22,610,top of mineral soil,,14.8,14.8,3.5,116,32,,,101.5,0.4,1973,,1.25,1.25,,,1.7,1.7,,,0.02125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996_Radiocarbon,Tima Silt Loam,169.42,-45.4,New-Zealand,South Island,,,7.03030303,904.3363636,750,,Ept,,,,"lowland tussock grassland, destuca novae-zelandia, chionocloa rigida, poa colensoi",,4,4,grassland,2,4,,,,,,,,,,,Bw(f),22,32,22,32,610,top of mineral soil,,-46.9,-46.9,5.3,642,33,,,95.3,0.5,1973,,1.45,1.45,,,1,1,,,0.0145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996_Radiocarbon,Tima Silt Loam,169.42,-45.4,New-Zealand,South Island,,,7.03030303,904.3363636,750,,Ept,,,,"lowland tussock grassland, destuca novae-zelandia, chionocloa rigida, poa colensoi",,4,4,grassland,2,4,,,,,,,,,,,BCx,32,50,32,50,610,top of mineral soil,,-264.4,-264.4,6.7,981,34,,,73.6,0.7,1973,,1.69,1.69,,,0.6,0.6,,,0.01014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996_Radiocarbon,Tima Silt Loam,169.42,-45.4,New-Zealand,South Island,,,7.03030303,904.3363636,750,,Ept,,,,"lowland tussock grassland, destuca novae-zelandia, chionocloa rigida, poa colensoi",,4,4,grassland,2,4,,,,,,,,,,,Cu,50,70,50,70,610,top of mineral soil,,-378.8,-378.8,6.3,-1108,31,,,62.1,0.6,1973,,1.47,1.47,,,0.2,0.2,,,0.00294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996RadC,"Knobby Range Rd, tuapeka, South Island",169.42,-45.4,NewZealand,,8,625,8,625,750,Ept,Ept,Dystric cambisol,,,lowland tussock grassland,"Festuca novae-zelandia, Chionocloa rigida, Poa colensoi",4,4,grassland,2,4,Weakly weathered schist loess over schist bedrock,0,,292,,Moderately well,,A,,,Ah1,0,13,0,13,118,top of mineral soil,,145,145,,,,,,,,1973,,1.12,1.12,,5.9,2.3,2.3,0.19,,0.02576,61,20,19,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Knobby Range Rd, tuapeka, South Island",169.42,-45.4,NewZealand,,8,625,8,625,750,Ept,Ept,Dystric cambisol,,,lowland tussock grassland,"Festuca novae-zelandia, Chionocloa rigida, Poa colensoi",4,4,grassland,2,4,Weakly weathered schist loess over schist bedrock,0,,292,,Moderately well,,A,,,Ah2,13,22,13,22,118,top of mineral soil,,14.8,14.8,,,,,,,,1973,,1.25,1.25,,6.2,1.7,1.7,0.15,,0.02125,59,22,19,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Knobby Range Rd, tuapeka, South Island",169.42,-45.4,NewZealand,,8,625,8,625,750,Ept,Ept,Dystric cambisol,,,lowland tussock grassland,"Festuca novae-zelandia, Chionocloa rigida, Poa colensoi",4,4,grassland,2,4,Weakly weathered schist loess over schist bedrock,0,,292,,Moderately well,,B,Bw,,Bw,22,32,22,32,118,top of mineral soil,,-46.9,-46.9,,,,,,,,1973,,1.45,1.45,,6.1,1,1,0.09,,0.0145,56,24,20,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Knobby Range Rd, tuapeka, South Island",169.42,-45.4,NewZealand,,8,625,8,625,750,Ept,Ept,Dystric cambisol,,,lowland tussock grassland,"Festuca novae-zelandia, Chionocloa rigida, Poa colensoi",4,4,grassland,2,4,Weakly weathered schist loess over schist bedrock,0,,292,,Moderately well,,BC,,,BC,32,50,32,50,118,top of mineral soil,,-264.4,-264.4,,,,,,,,1973,,1.69,1.69,,6.1,0.6,0.6,0.06,,0.01014,58,21,21,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Knobby Range Rd, tuapeka, South Island",169.42,-45.4,NewZealand,,8,625,8,625,750,Ept,Ept,Dystric cambisol,,,lowland tussock grassland,"Festuca novae-zelandia, Chionocloa rigida, Poa colensoi",4,4,grassland,2,4,Weakly weathered schist loess over schist bedrock,0,,292,,Moderately well,,C,,,Cu,50,70,50,70,118,top of mineral soil,,-378.8,-378.8,,,,,,,,1973,,1.47,1.47,,6.2,0.2,0.2,0.02,,0.00294,72,24,4,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Waikaia bush Rd, tuapeka, South Island",169.22,-45.45,NewZealand,,2,1400,2,1400,1460,Ept,Ept,Dystric cambisol,,,tussock grassland,"Chionochloa rigida and macra, Poa colensoi, Open tussock",4,4,grassland,6,5,Moderately weathered Schist,10,,45,,Moderately well,,A,,,Ah,0,4,0,4,117,top of mineral soil,,85,85,,,,,,,,1971,,0.79,0.79,,4.6,4.9,4.9,0.32,,0.03871,,,,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Waikaia bush Rd, tuapeka, South Island",169.22,-45.45,NewZealand,,2,1400,2,1400,1460,Ept,Ept,Dystric cambisol,,,tussock grassland,"Chionochloa rigida and macra, Poa colensoi, Open tussock",4,4,grassland,6,5,Moderately weathered Schist,10,,45,,Moderately well,,B,Bw,,Bw,4,9,4,9,117,top of mineral soil,,-16.8,-16.8,,,,,,,,1971,,0.88,0.88,,4.6,3.7,3.7,0.21,,0.03256,,,,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Waikaia bush Rd, tuapeka, South Island",169.22,-45.45,NewZealand,,2,1400,2,1400,1460,Ept,Ept,Dystric cambisol,,,tussock grassland,"Chionochloa rigida and macra, Poa colensoi, Open tussock",4,4,grassland,6,5,Moderately weathered Schist,10,,45,,Moderately well,,B,Bw,f,Bwf,9,20,9,20,117,top of mineral soil,,-79.2,-79.2,,,,,,,,1971,,1.03,1.03,,4.7,2.9,2.9,0.19,,0.02987,,,,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996RadC,"Waikaia bush Rd, tuapeka, South Island",169.22,-45.45,NewZealand,,2,1400,2,1400,1460,Ept,Ept,Dystric cambisol,,,tussock grassland,"Chionochloa rigida and macra, Poa colensoi, Open tussock",4,4,grassland,6,5,Moderately weathered Schist,10,,45,,Moderately well,,BC,,,BC,20,36,20,36,117,top of mineral soil,,-117.2,-117.2,,,,,,,,1971,,1.19,1.19,,4.8,2.3,2.3,0.16,,0.02737,,,,,,,,,,,,,,,,,,,,,,,,,,Lassey_1996RadC,,Historic measurements of radiocarbon in New Zealand soils,,,,,,,,,
Lassey_1996_Radiocarbon,Carrick Fine Sandy Loam,169.22,-45.45,New-Zealand,South Island,,,7.087878788,885.1090909,1460,,Ept,,,,"Chionochloa rigida and macra, poa colensi, open tussock",,4,4,grassland,2,4,,,,,,,,,,,Ah2,1,4,1,4,609,top of mineral soil,,85,85,8.6,3052,69,,,108.5,0.9,1971,,0.79,0.79,,,4.9,4.9,,,0.03871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996_Radiocarbon,Carrick Fine Sandy Loam,169.22,-45.45,New-Zealand,South Island,,,7.087878788,885.1090909,1460,,Ept,,,,"Chionochloa rigida and macra, poa colensi, open tussock",,4,4,grassland,2,4,,,,,,,,,,,Bw,4,9,4,9,609,top of mineral soil,,-16.8,-16.8,3.9,8345,88,,,98.3,0.4,1971,,0.88,0.88,,,3.7,3.7,,,0.03256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996_Radiocarbon,Carrick Fine Sandy Loam,169.22,-45.45,New-Zealand,South Island,,,7.087878788,885.1090909,1460,,Ept,,,,"Chionochloa rigida and macra, poa colensi, open tussock",,4,4,grassland,2,4,,,,,,,,,,,Bw(f),9,20,9,20,609,top of mineral soil,,-79.2,-79.2,3.8,8842,113,,,92.1,0.4,1971,,1.03,1.03,,,2.9,2.9,,,0.02987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassey_1996_Radiocarbon,Carrick Fine Sandy Loam,169.22,-45.45,New-Zealand,South Island,,,7.087878788,885.1090909,1460,,Ept,,,,"Chionochloa rigida and macra, poa colensi, open tussock",,4,4,grassland,2,4,,,,,,,,,,,BC,20,36,20,36,609,top of mineral soil,,-117.2,-117.2,3.7,4681,77,,,88.3,0.4,1971,,1.19,1.19,,,2.3,2.3,,,0.02737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krull_2003_Geoderma,BE,153.2,-28.17,Australia,Southern Queensland,,,18.57424242,1449.090909,320,,Ult,,,,eucalypt,,2,2,temperate forest,6,8,,,,,,,,,,,,0,10,0,10,348,top of mineral soil,,110,110,,10550,130,,,111,,1997,,,0.779,,,8.19,8.19,,,0.0638001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krull_2003_Geoderma,BE,153.2,-28.17,Australia,Southern Queensland,,,18.57424242,1449.090909,320,,Ult,,,,eucalypt,,2,2,temperate forest,6,8,,,,,,,,,,,,10,20,10,20,348,top of mineral soil,,22,22,,10670,100,,,102.2,,1997,,,1.003,,,4.55,4.55,,,0.0456365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krull_2003_Geoderma,BE,153.2,-28.17,Australia,Southern Queensland,,,18.57424242,1449.090909,320,,Ult,,,,eucalypt,,2,2,temperate forest,6,8,,,,,,,,,,,,20,30,20,30,348,top of mineral soil,,-29,-29,7,11570,210,,,97.1,0.7,1997,,,1.134,,,2.92,2.92,,,0.0331128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
